cust_id,sex,emoji_modifier,date,duration,flags,device_name,line,battery_life,water_resitance,heart_rate_sensor,pulse_oximiter,gps,sleep_tracking,smart_notifications
aab35efe-e3a5-4e1e-827a-a0fd3723af66,Female,U+1F3FB,2022-01-15,366,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
aab35efe-e3a5-4e1e-827a-a0fd3723af66,Female,U+1F3FB,2022-01-25,342,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-21,359,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-22,314,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-27,334,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-29,300,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-19,325,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-02,303,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-02-01,329,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-03,345,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-07,332,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-20,328,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-13,342,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-31,315,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-14,334,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-16,342,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-09,296,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-10,313,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-04,297,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-05,315,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-23,315,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-28,335,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-06,329,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab6e45fd-1240-42c1-8165-1cd0902c1e5a,Male,U+1F3FB,2022-01-26,318,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-14,437,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-01,401,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-11,387,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-25,394,7,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-21,403,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-30,406,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-28,414,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-02-01,401,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-04,452,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-23,420,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-31,392,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-08,397,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-22,403,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-27,394,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-20,401,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-13,416,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-05,365,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-06,397,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-24,390,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ab76dbb5-30dc-4446-b536-7de913217e51,Intersex,U+1F3FB,2022-01-07,419,3,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-16,362,2,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-10,363,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-15,366,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-02-01,354,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-03,363,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-24,350,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-14,360,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-28,367,2,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-31,359,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-22,357,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-20,356,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-09,370,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-12,345,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-08,373,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-07,363,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-29,375,2,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-18,374,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-13,352,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-01,382,1,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-19,360,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-25,362,4,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-26,366,0,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
abbdd419-f249-4ea9-a283-c9ecb5dc7dd2,Female,U+1F3FB,2022-01-27,359,2,Run ON,Run,Up to 21 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-28,327,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-06,372,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-03,327,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-12,330,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-08,317,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-23,331,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-02,377,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-15,370,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-18,365,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-14,346,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-26,339,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-17,288,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-20,337,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-11,329,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-01,323,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-31,351,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-09,382,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-05,309,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-19,342,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-10,325,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-27,339,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-29,330,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-22,300,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-21,314,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac2d734f-d892-4e63-b1cf-2f549720fe54,Male,U+1F3FC,2022-01-04,357,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-22,393,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-26,402,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-09,354,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-28,369,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-24,349,2,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-08,380,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-03,394,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-15,399,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-02-01,386,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-25,338,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-30,409,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-27,387,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-10,425,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-18,417,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-06,374,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-02,392,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-19,373,2,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-21,400,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-29,383,0,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-05,412,3,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
ac393e36-a50e-42e0-b13e-c952ee90ba60,Female,U+1F3FB,2022-01-07,417,1,Run BE,Run,Up to 14 days,"Waterproof, 10 ATM",Yes,Yes,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-28,348,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-16,355,6,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-09,343,5,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-14,378,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-22,340,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-05,385,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-31,385,5,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-25,351,2,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-29,379,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-24,337,7,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-02-01,317,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-23,385,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-18,372,7,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-30,379,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-19,323,3,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-04,353,5,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-01,368,5,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-27,353,6,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-10,350,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-17,354,0,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-06,368,1,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
acbe56b7-70eb-4702-bc9b-da99205c13a2,Female,U+1F3FD,2022-01-03,357,4,Advance 2,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-21,350,1,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-28,354,1,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-17,369,1,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-01,353,2,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-09,346,0,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-15,345,1,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-02-01,339,0,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-02,372,0,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-22,341,3,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-14,340,3,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
ade01bdf-074e-421c-bce2-bfb8bf4e7fec,Male,U+1F3FB,2022-01-30,359,1,Advance,Advance,Up to 7 days,Resistant,Yes,No,Yes,Yes,Yes
